"","clase","subsector","sector","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","nomsector","nomsubsector","nomclase"
"26617",611112,611,61,1065938,"JARDÍN DE NIÑOS CUITLAHUAC","SECRETARÍA DE EDUCACIÓN PÚBLICA 10DJN0517I",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","PROLONGACIÓN","FRANCISCO I. MADERO","CALLE","FRANCISCO MOJICA","BOULEVARD","EJÉRCITO MEXICANO","AVENIDA","FELIPE ÁNGELES",0,"SN","","","","","COLONIA","DIVISION DEL NORTE","","","",35019,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1817",12,"","","","Fijo",25.59429919,-103.5048872,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26618",611112,611,61,1100278,"JARDÍN DE NIÑOS JOSE REVUELTAS TURNO VESPERTINO","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","MÁRTIRES","CALLE","LICENCIADO ADOLFO LÓPEZ MATEOS","CALLE","MARTÍN CARRERA","CALLE","LÁZARO CÁRDENAS",0,"SN","","","","","COLONIA","TIERRA BLANCA","","","",35045,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","147A",10,"","","","Fijo",25.56808565,-103.4830053,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26619",611112,611,61,306932,"JARDÍN DE NIÑOS ESPAÑA T V","SEC",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","JUAN PABLOS (16)","CALLE","ALLENDE","CALLE","MATAMOROS","CALLE","JUAN PABLOS",0,"SN","","","","","COLONIA","CENTRO","","","",27000,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","282",10,"8717932410","","","Fijo",25.5408974,-103.4309959,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26620",611112,611,61,1102172,"JARDÍN DE NIÑOS NUEVA CREACION","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","DE LAS CHICURAS","CALLE","DEL CARDENCHE","CALLE","NINGUNO","CALLE","NINGUNO",563,"","","","","","FRACCIONAMIENTO","LAS AGAVIAS","","","",35015,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","2355",16,"","","","Fijo",25.62294486,-103.4889435,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26621",611112,611,61,302947,"JARDÍN DE NIÑOS ROSAURA ZAPATA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","ANTIGUA CARRETERA A SAN PEDRO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","ANTIGUA CARRETERA A SAN PEDRO",0,"SN","","","","","EJIDO","RANCHO DE ANA","","","",27170,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1986",19,"7507507646","","","Fijo",25.60009215,-103.3812095,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26622",611112,611,61,283770,"JARDÍN DE NIÑOS ANEXO SEVERINO CALDERON","SEP",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","JOSÉ CARRILLO MACHADO","CALLE","GUANAJUATO","CALLE","YUCATÁN","AVENIDA","EPIFANIO ZÚÑIGA",0,"SN","","","","","COLONIA","LAS LUISAS","","","",27390,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1933",13,"","","","Fijo",25.49322284,-103.4091574,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26623",611112,611,61,1066154,"JARDÍN DE NIÑOS JUAN ESCUTIA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","IGLESIA DE MILETO","CALLE","DE LOS MAESTROS","CALLE","IGLESIA DE JANO","CALLE","IGLESIA DE MILETO",0,"SN","","","","","FRACCIONAMIENTO","SAN ALBERTO","","","",35015,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","211A",1,"","","","Fijo",25.60766362,-103.4867719,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26624",611112,611,61,295154,"JARDÍN DE NIÑOS JOSE VAZCONCELOS","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","SIERRA DE LA PAILA","CALLE","CERRO DEL FRAILE","CALLE","SIERRA DEL PAPAGAYO","CALLE","NINGUNO",0,"SN","","","","","COLONIA","CIUDAD NAZAS","","","",27084,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3376",24,"","","","Fijo",25.54106467,-103.3570045,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26625",611112,611,61,1067897,"CENTRO DE DESARROLLO INFANTIL","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","31 a 50 personas","PRIVADA","NINGUNO","CALLE","FRANCISCO I MADERO","BOULEVARD","MIGUEL ALEMÁN","PROLONGACIÓN","COAHUILA",0,"SN","","","","","COLONIA","NIÑOS HÉROES","","","",35157,10,"DURANGO",12,"Lerdo",1,"Lerdo","24",2,"8717253181","","","Fijo",25.55047758,-103.5148114,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26626",611112,611,61,300322,"JARDÍN DE NIÑOS JOSEFA ORTIZ DE DOMINGUEZ","JARDÍN DE NIÑOS JOSEFA ORTIZ DE DOMINGUEZ",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","EUGENIO AGUIRRE BENAVIDES","AVENIDA","OCAMPO","AVENIDA","MARIANO ABASOLO","CALLE","JUAN E. GARCÍA",0,"SN","","","","","FRACCIONAMIENTO","SEGUNDA DE COBIAN","","","",27000,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","263",29,"","","","Fijo",25.54246574,-103.4394619,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26627",611112,611,61,1064750,"JARDÍN DE NIÑOS RICARDO FLORES MAGON","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","ALBERTO M. ALVARADO","CALLE","3 DE MARZO","CALLE","ALBERTO M. A.","BOULEVARD","FRANCISCO GONZÁLEZ DE LA VEGA",0,"SN","","","","","COLONIA","FLORES MAGON","","","",35090,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","185",32,"","","","Fijo",25.54736293,-103.4803644,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26628",611112,611,61,308927,"JARDÍN DE NIÑOS JOSEFA ORTIZ DE DOMINGUEZ","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALZADA","MAZATLÁN","CALLE","PRIMERA DE RÍO BRAVO","CALLE","NINGUNO","CALZADA","RÍO BRAVO",0,"SN","","","","","COLONIA","NUEVA CREACION","","","",27376,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2221",11,"","","","Fijo",25.51934233,-103.4522068,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26629",611112,611,61,303985,"JARDÍN DE NIÑOS JOSEFINA GIAMMATTEI RAMOS","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","TORRE BLANCA","CALLE","TORRE DE CRISTO","CALLE","TORRE DE PISA","CALLE","TORRE DE PISA",0,"SN","","","","","FRACCIONAMIENTO","LAS TORRES SACTOR 1","","","",27085,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1007",2,"8717219877","","","Fijo",25.53692215,-103.3934757,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26630",611112,611,61,1063951,"JARDÍN DE NIÑOS LEE DE FOREST","",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","MIGUEL AUZA","PRIVADA","27 DE MARZO","PRIVADA","JUAN ESCUTIA","AVENIDA","SECTOR POPULAR",0,"SN","","","","","COLONIA","EL FOCE","","","",35068,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","908",35,"","","","Fijo",25.5596376,-103.4871663,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26631",611112,611,61,1066409,"JARDÍN DE NIÑOS ESTEFANIA CASTAÑEDA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","SAN MARCOS","CALLE","SAN MARTÍN","BOULEVARD","SAN ANTONIO","CALLE","S. NEMESIO",260,"","","","","","FRACCIONAMIENTO","SAN ANTONIO","","","",35015,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1677",29,"","","","Fijo",25.59909695,-103.4857438,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26632",611112,611,61,1064788,"JARDÍN DE NIÑOS FEDERAL RAMON LOPEZ VELARDE","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","AVENIDA","LUIS QUINTERO","CALLE","30","CALLE","32","AVENIDA","JUSTINO SÁNCHEZ",0,"SN","","","","","COLONIA","FIDEL VELAZQUEZ","","","",35025,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1018",13,"8717142000","","","Fijo",25.57875477,-103.5287584,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26633",611112,611,61,1106029,"JARDÍN DE NIÑOS LEONARDO DA VINCI","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","ACONCAGUA","CALLE","HIMALAYA","CALZADA","NEVADO DE TOLUCA","AVENIDA","ENGLATINAS",0,"SN","","","","","COLONIA","CÉSAR G MERAZ","","","",35169,10,"DURANGO",12,"Lerdo",1,"Lerdo","522",11,"","","","Fijo",25.53950785,-103.5046432,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26634",611112,611,61,275880,"JARDÍN DE NIÑOS FERNANDO GARCIA PONCE TV","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","HACIENDA DE PASTEJE","CALLE","HACIENDA DE QUIRIO","CALLE","HACIENDA DE LA LAGUNA","CALLE","HACIENDA DE LOS REMEDIOS",0,"SN","","","","","FRACCIONAMIENTO","EX-HACIENDA LA PERLA","","","",27400,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4232",41,"","","","Fijo",25.49388932,-103.345917,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26635",611112,611,61,1068126,"JARDÍN DE NIÑOS SEBASTIÁN LERDO DE TEJADA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","AVENIDA","DONATO GUERRA","CALLE","MIGUEL HIDALGO","CALLE","VICENTE GUERRERO","AVENIDA","ORTIZ DE ZÁRATE",0,"SN","","","","","COLONIA","CENTRO","","","",35150,10,"DURANGO",12,"Lerdo",1,"Lerdo","490",5,"8717258157","","","Fijo",25.53889804,-103.5294628,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26636",611112,611,61,1066059,"JARDÍN DE NIÑOS LIC BENITO JUAREZ","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","AMARANTO","CALLE","GIRASOLES","CALLE","NOCHEBUENA","CALLE","ORQUÍDEAS",0,"SN","","","","","COLONIA","SOLIDARIDAD","","","",35017,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1624",20,"","","","Fijo",25.61146611,-103.5086844,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26637",611112,611,61,273689,"JARDÍN DE NIÑOS CARLOS ESPINOZA ROMERO","",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","CIRCUITO AMATISTA","BOULEVARD","UNIVERSIDAD","CIRCUITO","AMATISTA","CALLE","FIOLITA",0,"SN","","","","","FRACCIONAMIENTO","JOYAS DEL ORIENTE","","","",27085,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4317",20,"","","","Fijo",25.54938687,-103.3271552,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26638",611112,611,61,308989,"JARDÍN DE NIÑOS MELCHOR OCAMPO","",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","OCTAVA","CALLE","NINGUNO","CALLE","SEGUNDA RINCONADA DE LA UNIÓN","CALLE","NINGUNO",0,"SN","","","","","COLONIA","RINCONADA DE LA UNIÓN","","","",27360,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2842",34,"8717169343","","","Fijo",25.52598661,-103.4644826,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26639",611112,611,61,310551,"JARDÍN DE NIÑOS XICOTENCATL T V","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","HÉROES DE CANANEA","CALLE","VERACRUZ","","LAGUNA SUR","CALLE","PRIMERA INTERNACIONAL",0,"SN","","","","","COLONIA","AMPLIACION LAZARO CARDENAS","","","",27390,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1882",59,"","","","Fijo",25.49990196,-103.4130218,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26640",611112,611,61,6428235,"JKARDIN DE NIÑOS DEL CONAFE","JARDÍN DE NIÑOS DEL CONAFE",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","NARDOS","CALLE","NINGUNO","CALLE","CRISANTEMOS","","NINGUNO",0,"SN","","","","","EJIDO","EL ÁGUILA","","","",27000,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2024",32,"","","","Fijo",25.52989893,-103.3361964,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26641",611112,611,61,274066,"JUANA BELEN GUTIERREZ DE MENDOZA","SECRETRARIA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","PASEO DE LOS TABACHINES","CALLE","PASEO UNIVERSIDAD","CALLE","PASEO PALMAS","CALLE","MARGARITAS",0,"SN","","","","","FRACCIONAMIENTO","JARDINES UNIVERSIDAD","","","",27087,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4105",20,"","","","Fijo",25.52295443,-103.3202256,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26642",611112,611,61,304359,"JARDÍN DE NIÑOS HÉROES DE CHAPULTEPEC","SEYC",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PRIMERO DE MAYO","CALLE","ELECTRICISTAS","CALLE","PRIMERA DE MAYO","CALLE","JESÚS FLORES MAGÓN",0,"SN","","","","","COLONIA","ALAMEDAS","","","",27110,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","901",3,"8717131957","","","Fijo",25.56827347,-103.4376935,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26643",611112,611,61,304288,"JARDÍN DE NIÑOS MIGUEL HIDALGO","SECRETARÍA DE EDUCACIÓN Y CULTURA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","AQUILES SERDÁN","BOULEVARD","RICARDO FLORES MAGÓN","CALLE","CASA OBRERO MUNDIAL","CALZADA","LAS ÁGUILAS",0,"SN","","","","","COLONIA","ALAMEDAS","","","",27110,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2607",1,"8717178078","","","Fijo",25.57108787,-103.4353166,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26644",611112,611,61,303658,"JARDÍN DE NIÑOS FUNDADORES DE TORREON","JARDÍN DE NIÑOS FUNDADORES DE TORREON",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","BOULEVARD","UNIVERSIDAD","CERRADA","DEL HUIZACHE","CERRADA","EL ÁLAMO","AVENIDA","LOS FRESNOS",0,"SN","","","","","COLONIA","EL ROBLE","","","",27119,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","850",52,"","","","Fijo",25.57609681,-103.4360454,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26645",611112,611,61,1066806,"JARDÍN DE NIÑOS MANUEL EDUARDO GOROSTIZA","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","AVENIDA","GUADALUPE VICTORIA","CALLE","DURANGO","CALLE","DISTRITO FEDERAL","AVENIDA","FRANCISCO ZARCO",0,"SN","","","","","","LA POPULAR","","","",35130,10,"DURANGO",7,"Gómez Palacio",120,"La Popular","1554",25,"8711343879","","","Fijo",25.67900229,-103.4668723,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26646",611112,611,61,6428860,"KINDER JORGE OBISPO","",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","HALCONES","CALLE","SAN CARLOS","CALLE","LAGO ARGENTINO","","NINGUNO",0,"SN","","","","","FRACCIONAMIENTO","ZARAGOZA SUR","","","",27293,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3944",26,"","","","Fijo",25.49150503,-103.3757674,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26647",611112,611,61,1069258,"JARDÍN DE NIÑOS BELISARIO DOMÍNGUEZ","SEP",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN","","","","","COLONIA","LEÓN GUZMÁN","","","",35170,10,"DURANGO",12,"Lerdo",21,"León Guzmán","1323",4,"","","","Fijo",25.49433984,-103.6689275,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26648",611112,611,61,282277,"CENTRO DE EDUCACIÓN INICIAL PROFESORA DOLORES GONZALEZ GONZALEZ T.M.","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","31 a 50 personas","CALLE","TURÍN","CALLE","TOLOSA","CALLE","PAVORREAL","CALLE","NORUEGA",850,"","","","","","FRACCIONAMIENTO","QUINTQS RESIDENCIAL","","","",27260,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2700",4,"8717216342","","","Fijo",25.52892419,-103.3999098,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26649",611112,611,61,299620,"JARDÍN DE NIÑOS","SEP",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","AVENIDA","BRAVO","CALLE","GONZÁLEZ ORTEGA","CALLE","DEGOLLADO","AVENIDA","ESCOBEDO",0,"SN","","","","","COLONIA","CENTRO","","","",27000,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1524",3,"","","","Fijo",25.54502534,-103.4473713,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26650",611112,611,61,1065309,"JARDÍN DE NIÑOS BERTHA VON GLÜMER","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","LAGUNA","CALLE","ANITUA","PRIVADA","SAN JOSÉ","CALLE","AMATISTA",0,"SN","","","","","COLONIA","JOSE LOPEZ PORTILLO","","","",35026,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","058A",25,"","","","Fijo",25.57653513,-103.5181622,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26651",611112,611,61,306941,"JARDÍN DE NIÑOS LUCIA A DE FERNANDEZ AGUIRRE","EL GOBIERNO DEL ESRADO",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALZADA","CUAUHTÉMOC","AVENIDA","HIDALGO","AVENIDA","JUÁREZ","CALLE","JUAN PABLOS (16)",343,"","","","","","COLONIA","CENTRO","","","",27000,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","282",41,"8717173885","","","Fijo",25.53794237,-103.4342081,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26652",611112,611,61,1103258,"ESCUELA DE KINDER PAULO FREYRE","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","PASEO CENTRAL","CALLE","NINGUNO","BOULEVARD","SANTA RITA","CALLE","NINGUNO",0,"SN","","","","","FRACCIONAMIENTO","URBIVILLA DEL CEDRO","","","",35140,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","2552",47,"","","","Fijo",25.61831875,-103.4401442,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26653",611112,611,61,302562,"JARDÍN DE NIÑOS LUIS DONALDO COLOSIO","SECRETARÍA DE EDUCACIÓN",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","PRIVADA","PORFIRIO DÍAZ","","NINGUNO","CALLE","GUSTAVO DÍAZ ORDAZ","PRIVADA","MANUEL GONZÁLEZ",0,"SN","","","","","COLONIA","LAGUNA NORTE","","","",27110,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3291",15,"","","","Fijo",25.58659471,-103.4220187,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26654",611112,611,61,313117,"JARDÍN DE NIÑOS INDEPENDENCIA","SEP",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","ENSENADA","AVENIDA","TORREÓN","CALLE","SAN PEDRO DE LAS COLONIAS","CALLE","HERMOSILLO",0,"SN","","","","","COLONIA","LAS JULIETAS","","","",27296,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1971",16,"8717306340","","","Fijo",25.50235775,-103.4051034,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26655",611112,611,61,293543,"JARDÍN DE NIÑOS FEDERAL JORGE OBISPO HERNANDEZ EXTENCION ARENALES","SECRETARÍA DE EDUCACIÓN PÚBLICA",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","AVESTRUZ","CALLE","LAGO ARGENTINO","CALLE","LAGO ARGENTINO","CALLE","NINGUNO",0,"SN","","","","","FRACCIONAMIENTO","AMPLIACION ZARAGOZA SUR","","","",27297,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3766",4,"","","","Fijo",25.49052644,-103.3700309,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26656",611112,611,61,307878,"JARDÍN DE NIÑOS LUZIA A DE FERNANDEZ AGUIRRE","JARDÍN DE NIÑOS",611112,"Escuelas de educación preescolar del sector público","0 a 5 personas","CALLE","PROLONGACIÓN FALCÓN","CALLE","AVENIDA PRIMERA","BOULEVARD","REVOLUCIÓN","PROLONGACIÓN","TREVIÑO",0,"SN","","","","","COLONIA","ANTIGUA ACEITERA","","","",27210,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2734",3,"8717112818","","","Fijo",25.53536129,-103.4579779,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26657",611112,611,61,309248,"JARDÍN DE NIÑOS RAMON LOPEZ VELVELARDE","SECRETARÍA DE EDUCACIÓN PÚBLICA DEL ESTADO DE COAHUILA",611112,"Escuelas de educación preescolar del sector público","11 a 30 personas","CALLE","PASEO DE LA ROSITA","CALLE","PASEO DE LA QUEMADA","CALLE","PASEO DEL OLMO","CALLE","MANGOS",795,"","","","","","COLONIA","CAMPESTRE LA ROSITA","","","",27250,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","460",70,"8717201832","","","Fijo",25.52088087,-103.4156402,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26658",611112,611,61,308469,"JARDÍN DE NIÑOS LUZ MARIA SERRAD DEL ROMERO T M","SEP",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","G","CALLE","SEXTA","AVENIDA","QUINTA","PRIVADA","76",0,"SN","","","","","COLONIA","EDUARDO GUERRA","","","",27280,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","176A",13,"","","","Fijo",25.52011914,-103.4316547,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26659",611112,611,61,302606,"ESCUELAS DE EDUCACIÓN PREESCOLAR DEL SECTOR PÚBLICO","",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","PILAR RIOJA","CALLE","ALONSO G. AGUIRRE","CALLE","CARMEN PÁMANES","CALLE","EMILIO HERRERA",0,"SN","","","","","COLONIA","VILLA FLORIDA","","","",27106,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1952",22,"8717505317","","","Fijo",25.58703337,-103.4103318,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26660",611112,611,61,310508,"JARDÍN DE NIÑOS ROSA ARMIJO TORRES","SECRETARÍA DE EDUCACIÓN Y CULTURA DEL ESTADO",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","AVENIDA","JOSÉ CARRILLO MACHADO","CALLE","LÁZARO CÁRDENAS","CALLE","PEDRO RODRÍGUEZ TRIANA","AVENIDA","EPIFANIO ZÚÑIGA",0,"SN","","","","","COLONIA","LAZARO CARDENAS","","","",27390,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","112A",26,"","","","Fijo",25.50044398,-103.4184097,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
"26661",611112,611,61,303167,"JARDÍN DE NIÑOS ROSAURA ZAPATA","SEP",611112,"Escuelas de educación preescolar del sector público","6 a 10 personas","CALLE","NINGUNO","CALLE","AVENIDA HIDALGO","CALLE","BENITO JUÁREZ","CALLE","NINGUNO",0,"SN","","","","","EJIDO","LA PAZ","","","",27410,5,"COAHUILA DE ZARAGOZA",35,"Torreón",180,"La Paz","545",2,"","","","Fijo",25.59432204,-103.3574105,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector público "
